Time,from_ingress_queue_size,to_ingress_queue_size
2572.2,1,nan
2572.95,0,nan
2953.67,1,nan
2954.42,0,nan
3572.95,0,1
3573.95,0,0
3954.42,0,1
3956.42,0,0
7146.9,1,0
7147.64,0,0
7531.37,1,0
7532.11,0,0
8147.64,0,1
8148.64,0,0
8532.11,0,1
8534.11,0,0
11835.4,1,0
11836.1,0,0
12224.4,1,0
12225.2,0,0
12836.1,0,1
12837.1,0,0
13225.2,0,1
13227.2,0,0
16637.8,1,0
16638.6,0,0
17033.1,1,0
17033.8,0,0
17638.6,0,1
17639.6,0,0
18033.8,0,1
18035.8,0,0
21554.4,1,0
21555.1,0,0
21957.5,1,0
21958.2,0,0
22555.1,0,1
22556.1,0,0
22958.2,0,1
22960.2,0,0
26585.2,1,0
26585.9,0,0
26997.8,1,0
26998.5,0,0
27585.9,0,1
27586.9,0,0
27998.5,0,1
28000.5,0,0
31730,1,0
31730.8,0,0
32153.9,1,0
32154.6,0,0
32730.8,0,1
32731.8,0,0
33154.6,0,1
33156.6,0,0
36988.9,1,0
36989.6,0,0
37425.7,1,0
37426.5,0,0
37989.6,0,1
37990.6,0,0
38426.5,0,1
38428.5,0,0
42361.5,1,0
42362.2,0,0
42813.1,1,0
42813.9,0,0
43362.2,0,1
43363.2,0,0
43813.9,0,1
43815.9,0,0
47847.6,1,0
47848.3,0,0
48315.8,1,0
48316.5,0,0
48848.3,0,1
48849.3,0,0
49316.5,0,1
49318.5,0,0
53446.7,1,0
53447.5,0,0
53933.3,1,0
53934.1,0,0
54447.5,0,1
54448.5,0,0
54934.1,0,1
54936.1,0,0
59158.4,1,0
59159.2,0,0
59665.3,1,0
59666.1,0,0
60159.2,0,1
60160.2,0,0
60666.1,0,1
60668.1,0,0
64982.2,1,0
64983,0,0
65511.2,1,0
65512,0,0
65983,0,1
65984,0,0
66512,0,1
66514,0,0
70917.4,1,0
70918.1,0,0
71470.4,1,0
71471.1,0,0
71918.1,0,1
71919.1,0,0
72471.1,0,1
72473.1,0,0
76963.3,1,0
76964,0,0
77542.2,1,0
77542.9,0,0
77964,0,1
77965,0,0
78542.9,0,1
78544.9,0,0
83119.1,1,0
83119.8,0,0
83725.8,1,0
83726.5,0,0
84119.8,0,1
84120.8,0,0
